ESDCode,ESDName,LEACode,LEAName,SchoolCode,SchoolName,LowestGrade,HighestGrade,AddressLine1,AddressLine2,City,State,ZipCode,PrincipalName,Email,Phone,OrgCategoryList,AYPCode,GradeCategory,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Congressional District,Congress,State Legislative District House Name,State Legislative District House Number,State Legislative District House OCD id,State Legislative District House Proportion,State Legislative District Senate Name,State Legislative District Senate Number,State Legislative District Senate OCD id,State Legislative District Senate Proportion
34801,Capital Region ESD 113,34002,Yelm School District,5052,Ridgeline Middle School,6,8,PO BOX 476,,Yelm,Washington,98597,CRAIG  CURRY,CRAIG_CURRY@YCS.WEDNET.EDU,360.458.1100," Public School, Regular School",P,Middle School,46.882364,-122.562689,0.5,place,476,PO Box,,,Yelm,WA,Thurston County,98597,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,0.484,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,0.484
17801,Puget Sound Educational Service District 121,17414,Lake Washington School District,5053,Rosa Parks Elementary,K ,5,22845 NE Cedar Park Crescent,,Redmond,Washington,98053-5887,Lori  Pierce,lpierce@lwsd.org,425.936.2650," Public School, Regular School",P,Elementary School,47.68493,-122.035305,1,rooftop,22845,NE Cedar Park Cres,,,Redmond,WA,King County,98053,US,King,WA8,118th,Legislative District 45,45,ocd-division/country:us/state:wa/sldl:45,1,Legislative District 45,45,ocd-division/country:us/state:wa/sldu:45,1
06801,Educational Service District 112,06117,Camas School District,5054,Liberty Middle School,6,8,1612 NE Garfield St,,Camas,Washington,98607,Mandy  Busby,mandy.busby@camas.wednet.edu,360.833.5850," Public School, Regular School",P,Middle School,45.591533,-122.402934,1,rooftop,1612,NE Garfield St,,,Camas,WA,Clark County,98607,US,Clark,WA3,118th,Legislative District 17,17,ocd-division/country:us/state:wa/sldl:17,1,Legislative District 17,17,ocd-division/country:us/state:wa/sldu:17,1
06801,Educational Service District 112,06117,Camas School District,5055,Papermaker Preschool,PK,PK,26900 SE 15th St,,Camas,Washington,98607,Katie  Mafucci,katie.mafucci@camas.wednet.edu,360.335.3000," Public School, Regular School",P,PK Only,45.612573,-122.39661,1,rooftop,26900,SE 15th St,,,Camas,WA,Clark County,98607,US,Clark,WA3,118th,Legislative District 17,17,ocd-division/country:us/state:wa/sldl:17,1,Legislative District 17,17,ocd-division/country:us/state:wa/sldu:17,1
17801,Puget Sound Educational Service District 121,17411,Issaquah School District,5056,Grand Ridge Elementary,K ,5,1739 NE Park Dr,,Issaquah,Washington,98029,Jill  Ravenscraft,ravenscraftj@issaquah.wednet.edu,425.837.7926," Public School, Regular School",P,Elementary School,47.546804,-122.004749,1,rooftop,1739,NE Park Dr,,,Issaquah,WA,King County,98029,US,King,WA8,118th,Legislative District 5,5,ocd-division/country:us/state:wa/sldl:5,1,Legislative District 5,5,ocd-division/country:us/state:wa/sldu:5,1
17801,Puget Sound Educational Service District 121,17414,Lake Washington School District,5057,Renaissance School,6,8,4000 228th NE,,Sammamish,Washington,98074,Chris  Bede,wbede@lwsd.org,425.936.1544," Alternative School, Public School",A,Middle School,47.628378,-122.03435,0.7,street_center,,228th Pl NE,,,Sammamish,WA,King County,98074,US,TIGER/Line® dataset from the US Census Bureau,WA8,118th,Legislative District 45,45,ocd-division/country:us/state:wa/sldl:45,1,Legislative District 45,45,ocd-division/country:us/state:wa/sldu:45,1
29801,Northwest Educational Service District 189,29101,Sedro-Woolley School District,5058,Good Beginnings Center,PK,PK,780 Cook Rd,,Sedro-Woolley,Washington,98273,Tony  Smith,imullan@swsd.k12.wa.us,360.833.3565," Public School, Special Education School",S,PK Only,48.508228,-122.252723,0.98,rooftop,780,Cook Rd,,,Sedro Woolley,WA,Skagit County,98284,US,Statewide WA,WA2,118th,Legislative District 39,39,ocd-division/country:us/state:wa/sldl:39,1,Legislative District 39,39,ocd-division/country:us/state:wa/sldu:39,1
29801,Northwest Educational Service District 189,15204,Coupeville School District,5059,Island Juvenile Detention Education Program,7,12,501 S Main St,,Coupeville,Washington,98239,James  Shank,jshank@coupeville.k12.wa.us,360.678.2402, Detention Center,J,Other,48.20675,-122.684768,1,rooftop,501,S Main St,,,Coupeville,WA,Island County,98239,US,Statewide WA,WA2,118th,Legislative District 10,10,ocd-division/country:us/state:wa/sldl:10,1,Legislative District 10,10,ocd-division/country:us/state:wa/sldu:10,1
OSPI,Office of Superintendent of Public Instruction,27931,Bates Technical College,5950,Bates Technical High School,9,12,1101 South Yakima Avenue,,Tacoma,Washington,98405-4895,Peter  Hauschka,phauschka@bates.ctc.edu,253.680.7261," College/University, Public School, Regular School",P,High School,47.252605,-122.447379,1,range_interpolation,1101,S Yakima Ave,,,Tacoma,WA,Pierce County,98405,US,TIGER/Line® dataset from the US Census Bureau,WA6,118th,Legislative District 27,27,ocd-division/country:us/state:wa/sldl:27,1,Legislative District 27,27,ocd-division/country:us/state:wa/sldu:27,1
17801,Puget Sound Educational Service District 121,17411,Issaquah School District,5062,Issaquah Preschool Academy,PK,PK,565 NW Holly ST,,Issaquah,Washington,98029,  ,,," Public School, Regular School",P,PK Only,47.536866,-122.042403,1,rooftop,565,NW Holly St,,,Issaquah,WA,King County,98027,US,King,WA8,118th,Legislative District 5,5,ocd-division/country:us/state:wa/sldl:5,1,Legislative District 5,5,ocd-division/country:us/state:wa/sldu:5,1
17801,Puget Sound Educational Service District 121,27010,Tacoma School District,5066,Helen Stafford Elementary School,PK,5,1615 South 92nd St,,Tacoma,Washington,98444,Anne  Mosich,amosich@tacoma.k12.wa.us,253.571.4300," Public School, Regular School",P,Elementary School,47.174408,-122.455606,1,rooftop,1615,S 92nd St,,,Tacoma,WA,Pierce County,98444,US,City of Tacoma,WA10,118th,Legislative District 29,29,ocd-division/country:us/state:wa/sldl:29,1,Legislative District 29,29,ocd-division/country:us/state:wa/sldu:29,1
17801,Puget Sound Educational Service District 121,17403,Renton School District,5070,Renton Academy,K ,12,2607 Jones Ave S,,Renton,Washington,98055,Travis  Hall,travis.hall@rentonschools.us,425.204.2550," Alternative School, Public School",A,K-12,47.456405,-122.197443,1,rooftop,2607,Jones Ave S,,,Renton,WA,King County,98055,US,King,WA9,118th,Legislative District 11,11,ocd-division/country:us/state:wa/sldl:11,1,Legislative District 11,11,ocd-division/country:us/state:wa/sldu:11,1
18801,Olympic Educational Service District 114,05402,Quillayute Valley School District,5071,Insight School of Washington,9,12,411 South Spartan Ave,,Forks,Washington,98331,Darice  Bales,darice.bales@k12insightwa.org,425.533.2700 ext. 2004," Alternative School, Public School",5,High School,47.946475,-124.383849,0.8,rooftop,411,Spartan Ave,,,Forks,WA,Clallam County,98331,US,Clallam,WA6,118th,Legislative District 24,24,ocd-division/country:us/state:wa/sldl:24,1,Legislative District 24,24,ocd-division/country:us/state:wa/sldu:24,1
18801,Olympic Educational Service District 114,18402,South Kitsap School District,5072,Madrona Heights PreSchool Program,PK,PK,2150 Fircrest Dr SE,,Port Orchard,Washington,98366,Robin  Christman,christmanr@skschools.org,360.874.3627," Preschool, Public School",P,PK Only,47.529448,-122.600356,1,rooftop,2150,Fircrest Dr SE,,,Port Orchard,WA,Kitsap County,98366,US,Statewide WA,WA6,118th,Legislative District 26,26,ocd-division/country:us/state:wa/sldl:26,1,Legislative District 26,26,ocd-division/country:us/state:wa/sldu:26,1
32801,Educational Service District 101,26070,Selkirk School District,5075,Selkirk Elementary,PK,5,PO Box 68,,Metaline Falls,Washington,99153,Nancy J Lotze,nlotze@selkirkschools.org,509.446.4225," Public School, Regular School",P,Elementary School,48.86381,-117.37247,0.5,place,68,PO Box,,,Metaline Falls,WA,Pend Oreille County,99153,US,TIGER/Line® dataset from the US Census Bureau,WA5,118th,Legislative District 7,7,ocd-division/country:us/state:wa/sldl:7,1,Legislative District 7,7,ocd-division/country:us/state:wa/sldu:7,1
06801,Educational Service District 112,08458,Kelso School District,5076,Special Education,PK,12,601 Crawford St,,Kelso,Washington,98626,Heather  Ogden,heather.ogden@kelsosd.org,360.501.1935," Public School, Special Education School",S,PK-12,46.147388,-122.905869,1,rooftop,601,Crawford St,,,Kelso,WA,Cowlitz County,98626,US,Cowlitz,WA3,118th,Legislative District 19,19,ocd-division/country:us/state:wa/sldl:19,1,Legislative District 19,19,ocd-division/country:us/state:wa/sldu:19,1
34801,Capital Region ESD 113,34111,Olympia School District,5078,Olympia Regional Learning Academy,K ,12,2400 15th Ave SE,,Olympia,Washington,98501,Frank  Reed,freed@osd.wednet.edu,360.596.7730," Alternative School, Public School",A,K-12,47.037114,-122.86786,1,rooftop,2400,15th Ave SE,,,Olympia,WA,Thurston County,98501,US,Thurston,WA10,118th,Legislative District 22,22,ocd-division/country:us/state:wa/sldl:22,1,Legislative District 22,22,ocd-division/country:us/state:wa/sldu:22,1
06801,Educational Service District 112,20405,White Salmon Valley School District,5077,White Salmon Academy,9,12,PO BOX 1339,,White Salmon,Washington,98672,Craig  McKee,craig.mckee@whitesalmonschools.org,509.493.1970," Alternative School, Public School",A,High School,45.828588,-121.405863,0.5,place,1339,PO Box,,,White Salmon,WA,Klickitat County,98672,US,TIGER/Line® dataset from the US Census Bureau,WA4,118th,Legislative District 14,14,ocd-division/country:us/state:wa/sldl:14,0.957,Legislative District 14,14,ocd-division/country:us/state:wa/sldu:14,0.957
17801,Puget Sound Educational Service District 121,17408,Auburn School District,5082,Arthur Jacobsen Elementary,PK,5,29205 132ND AVE SE,,Auburn,Washington,98092-2142,Eric  Daniel,edaniel@auburn.wednet.edu,253.931.4866," Public School, Regular School",P,Elementary School,47.340083,-122.168024,1,rooftop,29205,132nd Ave SE,,,Auburn,WA,King County,98092,US,King,WA8,118th,Legislative District 47,47,ocd-division/country:us/state:wa/sldl:47,1,Legislative District 47,47,ocd-division/country:us/state:wa/sldu:47,1
29801,Northwest Educational Service District 189,37502,Ferndale School District,5084,Ferndale Special Services,PK,PK,PO Box 698,,Ferndale,Washington,98248,Trina  Hall,trina.hall@ferndalesd.org,360.383.9200," Public School, Special Education School",S,PK Only,48.861113,-122.608561,0.5,place,698,PO Box,,,Ferndale,WA,Whatcom County,98248,US,TIGER/Line® dataset from the US Census Bureau,WA2,118th,Legislative District 42,42,ocd-division/country:us/state:wa/sldl:42,1,Legislative District 42,42,ocd-division/country:us/state:wa/sldu:42,1
39801,Educational Service District 105,19403,Kittitas School District,5086,Kittitas B-5 Special Ed Program,PK,PK,P.O. Box 599,,Kittitas,Washington,98934,Del  Enders,del_enders@ksd403.org,855.380.8843," Public School, Special Education School",S,PK Only,46.980645,-120.416259,0.5,place,599,PO Box,,,Kittitas,WA,Kittitas County,98934,US,TIGER/Line® dataset from the US Census Bureau,WA8,118th,Legislative District 13,13,ocd-division/country:us/state:wa/sldl:13,1,Legislative District 13,13,ocd-division/country:us/state:wa/sldu:13,1
OSPI,Office of Superintendent of Public Instruction,27932,Clover Park Technical College,5951,Northwest Career and Technical High School,9,12,4500 Steilacoom Blvd SW,,Lakewood,Washington,98499-4098,Jim  Mancuso,jim.mancuso@cptc.edu,253.589.5771," College/University, Vocational/technical school",V,High School,47.175699,-122.494707,1,rooftop,4500,Steilacoom Blvd SW,,,Lakewood,WA,Pierce County,98499,US,Pierce,WA10,118th,Legislative District 28,28,ocd-division/country:us/state:wa/sldl:28,1,Legislative District 28,28,ocd-division/country:us/state:wa/sldu:28,1
18801,Olympic Educational Service District 114,18400,North Kitsap School District,5085,Kingston High School,9,12,26201 Siyaya Avenue NE,,Kingston,Washington,98346,Miranda  Smallwood,msmallwood@nkschools.org,360.396.3105," Public School, Regular School",P,High School,47.79931,-122.520888,1,rooftop,26201,Siyaya Ave NE,,,Kingston,WA,Kitsap County,98346,US,Statewide WA,WA6,118th,Legislative District 23,23,ocd-division/country:us/state:wa/sldl:23,1,Legislative District 23,23,ocd-division/country:us/state:wa/sldu:23,1
29801,Northwest Educational Service District 189,29011,Concrete School District,5087,Special Services School,PK,PK,45389 Airport Way,,Concrete,Washington,98237,Carrie  Crickmore,ccrickmore@concrete.k12.wa.us,360.853.4151," Public School, Special Education School",S,PK Only,48.531738,-121.758052,1,rooftop,45389,Airport Way,,,Concrete,WA,Skagit County,98237,US,Statewide WA,WA2,118th,Legislative District 39,39,ocd-division/country:us/state:wa/sldl:39,1,Legislative District 39,39,ocd-division/country:us/state:wa/sldu:39,1
17801,Puget Sound Educational Service District 121,27003,Puyallup School District,5088,Carson Elementary,PK,6,8615 184th St E,,Puyallup,Washington,98375,Abigail  Chandler,ChandAB@puyallupsd.org,253.840.8808," Public School, Regular School",P,Elementary School,47.090325,-122.311877,1,rooftop,8615,184th St E,,,Puyallup,WA,Pierce County,98375,US,Pierce,WA10,118th,Legislative District 25,25,ocd-division/country:us/state:wa/sldl:25,1,Legislative District 25,25,ocd-division/country:us/state:wa/sldu:25,1
06801,Educational Service District 112,06119,Battle Ground School District,5089,Daybreak Middle,5,8,PO Box 200,,Battle Ground,Washington,98604,Lesli  Collum,collum.lesli@battlegroundps.org,360.885.6901," Public School, Regular School",P,Middle School,45.803592,-122.531645,0.5,place,200,PO Box,,,Battle Ground,WA,Clark County,98604,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 18,18,ocd-division/country:us/state:wa/sldl:18,0.358,Legislative District 18,18,ocd-division/country:us/state:wa/sldu:18,0.358
06801,Educational Service District 112,06119,Battle Ground School District,5090,Daybreak Primary,PK,4,PO Box 200,,Battle Ground,Washington,98604,Krishna  Smith,smith.krishna@battlegroundps.org,360.885.6950," Public School, Regular School",P,Elementary School,45.803592,-122.531645,0.5,place,200,PO Box,,,Battle Ground,WA,Clark County,98604,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 18,18,ocd-division/country:us/state:wa/sldl:18,0.358,Legislative District 18,18,ocd-division/country:us/state:wa/sldu:18,0.358
29801,Northwest Educational Service District 189,31002,Everett School District,5091,Forest View Elementary School,PK,5,5601 156th St. SE,,Everett,Washington,98208-8939,Monique  Beane,mbeane@everettsd.org,425.385.7900," Public School, Regular School",P,Elementary School,47.856994,-122.156248,1,rooftop,5601,156th St SE,,,Everett,WA,Snohomish County,98208,US,Snohomish County,WA1,118th,Legislative District 44,44,ocd-division/country:us/state:wa/sldl:44,1,Legislative District 44,44,ocd-division/country:us/state:wa/sldu:44,1
11801,Educational Service District 123,03400,Richland School District,5092,White Bluffs Elementary School,PK,5,1250 Kensington,,Richland,Washington,99352,Brian  Ploghoft,Brian.Ploghoft@rsd.edu,509.967.6575," Public School, Regular School",P,Elementary School,46.248211,-119.328193,1,rooftop,1250,Kensington Way,,,Richland,WA,Benton County,99352,US,City of Richland,WA4,118th,Legislative District 8,8,ocd-division/country:us/state:wa/sldl:8,1,Legislative District 8,8,ocd-division/country:us/state:wa/sldu:8,1
17801,Puget Sound Educational Service District 121,27003,Puyallup School District,5093,Edgerton Elementary,PK,6,16528 127th Ave Ct E,,Puyallup,Washington,98374,Lauralee  Chamberlain,ChambLD@puyallupsd.org,253.840.8809," Public School, Regular School",P,Elementary School,47.106127,-122.259849,1,rooftop,16528,127th Ave Ct E,,,Puyallup,WA,Pierce County,98374,US,Pierce,WA10,118th,Legislative District 25,25,ocd-division/country:us/state:wa/sldl:25,1,Legislative District 25,25,ocd-division/country:us/state:wa/sldu:25,1
32801,Educational Service District 101,32354,Mead School District,5094,Prairie View Elementary,K ,5,2606 W. Johannsen Rd.,,Spokane,Washington,99208,Jeff  Naslund,jeff.naslund@mead354.org,509.465.7800," Public School, Regular School",P,Elementary School,47.745051,-117.448157,1,rooftop,2606,W Johannsen Rd,,,Spokane,WA,Spokane County,99208,US,Spokane (Spokane County CC BY-NC-SA 4.0),WA5,118th,Legislative District 6,6,ocd-division/country:us/state:wa/sldl:6,1,Legislative District 6,6,ocd-division/country:us/state:wa/sldu:6,1
39801,Educational Service District 105,39208,West Valley School District (Yakima),5096,Children's Village,PK,PK,3801 Kern Road,,Yakima,Washington,98902,Jennifer  Allen,allenj@wvsd208.org,509.965.2080," Public School, Special Education School",S,PK Only,46.612046,-120.558695,1,rooftop,3801,Kern Rd,,,Yakima,WA,Yakima County,98902,US,Yakima,WA4,118th,Legislative District 14,14,ocd-division/country:us/state:wa/sldl:14,1,Legislative District 14,14,ocd-division/country:us/state:wa/sldu:14,1
39801,Educational Service District 105,19401,Ellensburg School District,5097,Ellensburg Choice Schools,K ,12,1300 East Third Avenue,,Ellensburg,Washington,98926,Haley  Naboychik,haley.naboychik@esd401.org,509.925.8181," Alternative School, Public School",A,K-12,46.994584,-120.526705,0.99,rooftop,1300  1300,E 3rd Ave,,,Ellensburg,WA,Kittitas County,98926,US,Statewide WA,WA8,118th,Legislative District 13,13,ocd-division/country:us/state:wa/sldl:13,1,Legislative District 13,13,ocd-division/country:us/state:wa/sldu:13,1
